NUMBER LOVE_H LOVE_L LOVE_K
10265 -6.208545383 0.00018412433 -0.00026126692
10266 -6.208545324 0.0001841064 -0.00026123721
10267 -6.208545315 0.00018408846 -0.00026121821
10268 -6.208545359 0.00018407053 -0.00026119404
10269 -6.2085455 0.00018405261 -0.0002611731
10270 -6.208545407 0.00018403468 -0.00026115387
10271 -6.208545448 0.00018401677 -0.00026112935
10272 -6.208545512 0.00018399885 -0.0002611035
10273 -6.208545699 0.00018398095 -0.00026107042
10274 -6.208545783 0.00018396304 -0.00026102991
10275 -6.208545833 0.00018394514 -0.00026099832
10276 -6.208545843 0.00018392724 -0.00026098765
10277 -6.208545803 0.00018390934 -0.00026098404
10278 -6.208545971 0.00018389144 -0.00026092556
10279 -6.208545924 0.00018387355 -0.0002609158
10280 -6.208546244 0.00018385567 -0.00026089497
10281 -6.208546219 0.00018383778 -0.00026086336
10282 -6.208546108 0.00018381991 -0.00026083496
10283 -6.208546065 0.00018380203 -0.00026080687
10284 -6.208546372 0.00018378415 -0.00026077684
10285 -6.208546425 0.00018376629 -0.00026076006
10286 -6.208546429 0.00018374842 -0.00026072975
10287 -6.208546642 0.00018373057 -0.00026069028
10288 -6.208546555 0.0001837127 -0.00026068454
10289 -6.208546551 0.00018369485 -0.00026066285
10290 -6.20854654 0.000183677 -0.00026064149
10291 -6.208546686 0.00018365915 -0.00026060095
10292 -6.208546889 0.00018364131 -0.00026057601
10293 -6.20854686 0.00018362347 -0.0002605433
10294 -6.208546849 0.00018360563 -0.00026052932
10295 -6.208546917 0.00018358779 -0.0002605018
10296 -6.208546971 0.00018356996 -0.00026046818
10297 -6.208547195 0.00018355214 -0.00026045373
10298 -6.20854717 0.0001835343 -0.00026043575
10299 -6.208547213 0.00018351649 -0.00026040436
10300 -6.208547152 0.00018349868 -0.00026039008
10301 -6.208547306 0.00018348085 -0.00026036107
10302 -6.208547319 0.00018346304 -0.00026032545
10303 -6.208547285 0.00018344524 -0.00026031576
10304 -6.208547553 0.00018342744 -0.00026027759
10305 -6.208547623 0.00018340964 -0.00026025631
10306 -6.208547572 0.00018339185 -0.00026022176
10307 -6.208547437 0.00018337404 -0.00026021955
10308 -6.208547613 0.00018335626 -0.00026017342
10309 -6.208547764 0.00018333846 -0.00026015463
10310 -6.208547899 0.0001833207 -0.00026012371
10311 -6.208547785 0.00018330292 -0.00026011113
10312 -6.208547803 0.00018328513 -0.00026008252
10313 -6.208548139 0.00018326736 -0.00026005662
10314 -6.208547901 0.0001832496 -0.00026004185
10315 -6.20854797 0.00018323183 -0.00026000351
10316 -6.2085482 0.00018321407 -0.00025996921
10317 -6.208548232 0.0001831963 -0.00025996187
10318 -6.208548269 0.00018317856 -0.00025991462
10319 -6.208548332 0.00018316081 -0.00025990205
10320 -6.208548449 0.00018314306 -0.00025988226
10321 -6.208548467 0.00018312532 -0.00025984947
10322 -6.208548411 0.00018310757 -0.00025982332
10323 -6.208548637 0.00018308984 -0.00025981778
10324 -6.208548693 0.00018307211 -0.00025977165
10325 -6.208548667 0.00018305437 -0.00025974499
10326 -6.20854868 0.00018303664 -0.00025972905
10327 -6.208548758 0.00018301892 -0.00025969744
10328 -6.208548947 0.00018300119 -0.00025967313
10329 -6.20854897 0.00018298349 -0.00025964685
10330 -6.208548923 0.00018296577 -0.00025962307
10331 -6.208549112 0.00018294805 -0.00025959849
10332 -6.208548963 0.00018293035 -0.00025958288
10333 -6.208549091 0.00018291264 -0.00025954513
10334 -6.20854909 0.00018289494 -0.00025954281
10335 -6.20854932 0.00018287726 -0.00025949568
10336 -6.208549215 0.00018285956 -0.00025948326
10337 -6.208549375 0.00018284188 -0.00025945645
10338 -6.208549568 0.00018282419 -0.0002594218
10339 -6.208549659 0.00018280651 -0.00025938502
10340 -6.208549642 0.00018278882 -0.0002593606
10341 -6.208549731 0.00018277115 -0.00025934816
10342 -6.208549735 0.00018275347 -0.00025932057
10343 -6.208549878 0.00018273581 -0.00025928926
10344 -6.208549882 0.00018271814 -0.00025925969
10345 -6.208549893 0.00018270048 -0.00025924595
10346 -6.208549875 0.00018268281 -0.00025921807
10347 -6.208549994 0.00018266516 -0.00025920164
10348 -6.208550107 0.00018264751 -0.00025916119
10349 -6.208550114 0.00018262985 -0.00025914988
10350 -6.208550295 0.00018261222 -0.0002591145
10351 -6.208550136 0.00018259457 -0.0002590938
10352 -6.208550144 0.00018257693 -0.00025908104
10353 -6.208550348 0.00018255928 -0.00025904052
10354 -6.208550455 0.00018254167 -0.00025900559
10355 -6.208550389 0.00018252403 -0.00025899965
10356 -6.208550293 0.00018250641 -0.00025899344
10357 -6.208550355 0.00018248879 -0.00025895548
10358 -6.208550434 0.00018247118 -0.00025893538
10359 -6.208550653 0.00018245356 -0.00025890629
10360 -6.208550783 0.00018243595 -0.00025887204
10361 -6.208550796 0.00018241835 -0.00025884805
10362 -6.208550847 0.00018240074 -0.00025881975
10363 -6.208550844 0.00018238313 -0.00025879373
10364 -6.208550964 0.00018236555 -0.00025877126
10365 -6.208550916 0.00018234796 -0.00025873486
10366 -6.208550977 0.00018233035 -0.00025872721
10367 -6.20855116 0.00018231277 -0.0002587005
10368 -6.208551186 0.00018229519 -0.00025868011
10369 -6.208551248 0.0001822776 -0.00025864253
10370 -6.208551329 0.00018226003 -0.00025861683
10371 -6.208551337 0.00018224246 -0.0002585978
10372 -6.208551467 0.00018222488 -0.00025857396
10373 -6.208551422 0.00018220731 -0.00025855563
10374 -6.208551435 0.00018218975 -0.00025853348
10375 -6.208551605 0.0001821722 -0.00025848518
10376 -6.208551668 0.00018215463 -0.00025846969
10377 -6.208551686 0.00018213709 -0.00025844039
10378 -6.208551694 0.00018211953 -0.00025842407
10379 -6.208551724 0.00018210198 -0.00025841464
10380 -6.208551892 0.00018208444 -0.00025837858
10381 -6.208552008 0.00018206691 -0.00025834123
10382 -6.208551886 0.00018204937 -0.00025832816
10383 -6.208552043 0.00018203183 -0.00025830273
10384 -6.208552182 0.00018201431 -0.00025827449
10385 -6.208552249 0.00018199677 -0.00025824348
10386 -6.208552122 0.00018197924 -0.00025823168
10387 -6.208552158 0.00018196173 -0.00025821046
10388 -6.208552282 0.00018194421 -0.0002581816
10389 -6.208552447 0.00018192671 -0.0002581538
10390 -6.208552371 0.00018190919 -0.0002581367
10391 -6.20855239 0.0001818917 -0.00025811384
10392 -6.208552646 0.00018187419 -0.00025805662
10393 -6.208552446 0.00018185668 -0.00025805096
10394 -6.208552691 0.00018183919 -0.00025801742
10395 -6.208552669 0.00018182169 -0.00025800835
10396 -6.208552795 0.00018180421 -0.00025797362
10397 -6.208552822 0.00018178672 -0.00025795978
10398 -6.208552847 0.00018176923 -0.00025792898
10399 -6.208552822 0.00018175176 -0.00025791663
10400 -6.20855289 0.00018173428 -0.00025788692
10401 -6.208553065 0.00018171683 -0.00025785361
10402 -6.208553229 0.00018169934 -0.00025781722
10403 -6.20855315 0.00018168188 -0.0002578079
10404 -6.208553184 0.00018166441 -0.00025777883
10405 -6.208553275 0.00018164695 -0.00025775791
10406 -6.208553262 0.00018162949 -0.0002577281
10407 -6.208553341 0.00018161204 -0.0002576985
10408 -6.208553349 0.0001815946 -0.00025769083
10409 -6.20855349 0.00018157715 -0.00025765699
10410 -6.208553478 0.0001815597 -0.00025761721
10411 -6.208553457 0.00018154227 -0.00025761682
10412 -6.208553666 0.00018152484 -0.00025758828
10413 -6.208553601 0.0001815074 -0.00025756831
10414 -6.208553503 0.00018148996 -0.00025754634
10415 -6.208553878 0.00018147255 -0.0002575096
10416 -6.208553713 0.00018145512 -0.00025749602
10417 -6.208553869 0.00018143771 -0.00025746363
10418 -6.208554054 0.0001814203 -0.00025742432
10419 -6.208553958 0.00018140287 -0.00025740865
10420 -6.208554147 0.00018138547 -0.00025737977
10421 -6.208554201 0.00018136807 -0.0002573539
10422 -6.208554208 0.00018135066 -0.00025733403
10423 -6.208554147 0.00018133325 -0.00025731315
10424 -6.20855429 0.00018131587 -0.00025728306
10425 -6.208554293 0.00018129847 -0.00025725334
10426 -6.208554351 0.00018128109 -0.00025723501
10427 -6.208554556 0.0001812637 -0.00025720734
10428 -6.208554729 0.00018124632 -0.00025717323
10429 -6.208554486 0.00018122894 -0.0002571643
10430 -6.208554683 0.00018121157 -0.00025714483
10431 -6.208554784 0.00018119418 -0.00025710114
10432 -6.208554705 0.00018117682 -0.00025709079
10433 -6.208554966 0.00018115946 -0.00025705154
10434 -6.208554868 0.00018114209 -0.00025705103
10435 -6.208554998 0.00018112473 -0.00025701159
10436 -6.208555094 0.00018110738 -0.00025698372
10437 -6.208554941 0.00018109002 -0.00025696998
10438 -6.20855518 0.00018107267 -0.00025693617
10439 -6.208555134 0.00018105534 -0.00025690979
10440 -6.208555292 0.00018103799 -0.00025689024
10441 -6.208555417 0.00018102065 -0.00025685654
10442 -6.208555311 0.00018100332 -0.00025685229
10443 -6.208555391 0.00018098598 -0.00025681816
10444 -6.208555355 0.00018096866 -0.00025679017
10445 -6.208555614 0.00018095133 -0.0002567656
10446 -6.208555626 0.000180934 -0.00025674297
10447 -6.208555539 0.00018091668 -0.0002567168
10448 -6.208555644 0.00018089938 -0.00025669102
10449 -6.208555782 0.00018088206 -0.0002566774
10450 -6.208555706 0.00018086475 -0.00025665202
10451 -6.208555769 0.00018084745 -0.00025661757
10452 -6.208555955 0.00018083014 -0.00025658441
10453 -6.208555999 0.00018081285 -0.00025657774
10454 -6.208556075 0.00018079555 -0.00025654056
10455 -6.208556022 0.00018077826 -0.00025652343
10456 -6.208556182 0.00018076097 -0.00025649527
10457 -6.20855624 0.00018074368 -0.00025646479
10458 -6.208556372 0.00018072639 -0.00025644338
10459 -6.208556226 0.00018070912 -0.00025641424
10460 -6.208556417 0.00018069184 -0.00025638742
10461 -6.208556444 0.00018067456 -0.00025636807
10462 -6.208556492 0.0001806573 -0.0002563368
10463 -6.20855664 0.00018064003 -0.00025632489
10464 -6.208556491 0.00018062277 -0.00025631425
10465 -6.20855663 0.00018060552 -0.00025627726
10466 -6.208556785 0.00018058825 -0.00025625458
10467 -6.208556909 0.00018057101 -0.00025622779
10468 -6.208556758 0.00018055376 -0.00025619302
10469 -6.208556816 0.00018053651 -0.00025618234
10470 -6.208556945 0.00018051927 -0.00025613975
10471 -6.208556952 0.00018050202 -0.00025612857
10472 -6.208556998 0.00018048478 -0.00025611311
10473 -6.208557122 0.00018046756 -0.00025607114
10474 -6.208557174 0.00018045033 -0.00025606356
10475 -6.208557199 0.0001804331 -0.0002560258
10476 -6.20855719 0.00018041588 -0.00025599991
10477 -6.208557225 0.00018039866 -0.00025599181
10478 -6.208557488 0.00018038144 -0.00025594714
10479 -6.208557504 0.00018036422 -0.00025593238
10480 -6.208557539 0.00018034702 -0.00025590603
10481 -6.208557628 0.00018032982 -0.00025586556
10482 -6.20855764 0.00018031261 -0.00025586346
10483 -6.208557582 0.00018029539 -0.00025585586
10484 -6.208557777 0.00018027821 -0.00025579571
10485 -6.208557894 0.00018026102 -0.00025578475
10486 -6.208557745 0.00018024382 -0.00025576786
10487 -6.208557803 0.00018022662 -0.00025575119
10488 -6.208557947 0.00018020944 -0.00025573097
10489 -6.208558097 0.00018019228 -0.00025569234
10490 -6.208558063 0.00018017509 -0.00025566364
10491 -6.208558063 0.00018015792 -0.00025564425
10492 -6.208558257 0.00018014075 -0.00025561822
10493 -6.208558186 0.00018012358 -0.00025559009
10494 -6.208558491 0.00018010642 -0.00025556961
10495 -6.208558397 0.00018008926 -0.00025555475
10496 -6.208558215 0.0001800721 -0.00025553268
10497 -6.208558451 0.00018005495 -0.00025549064
10498 -6.208558487 0.0001800378 -0.0002554831
10499 -6.208558587 0.00018002064 -0.00025544073
10500 -6.20855856 0.0001800035 -0.00025541334
10501 -6.208558613 0.00017998636 -0.00025539826
10502 -6.20855868 0.00017996922 -0.00025536412
10503 -6.208558845 0.00017995209 -0.00025533865
10504 -6.208558791 0.00017993495 -0.00025532964
10505 -6.208558852 0.00017991783 -0.00025530067
10506 -6.208559018 0.0001799007 -0.00025526909
10507 -6.208558929 0.00017988358 -0.00025523901
10508 -6.208558987 0.00017986645 -0.0002552313
10509 -6.20855915 0.00017984935 -0.00025520125
10510 -6.20855931 0.00017983225 -0.00025516525
10511 -6.208559161 0.00017981512 -0.00025515389
10512 -6.208559339 0.00017979803 -0.00025513567
10513 -6.208559354 0.00017978092 -0.00025509376
10514 -6.208559258 0.00017976382 -0.00025508633
10515 -6.208559399 0.00017974672 -0.00025505118
10516 -6.208559476 0.00017972963 -0.00025503328
10517 -6.20855951 0.00017971255 -0.00025501477
10518 -6.208559695 0.00017969546 -0.00025497366
10519 -6.208559633 0.00017967837 -0.00025497086
10520 -6.208559684 0.00017966129 -0.00025492823
10521 -6.208559871 0.00017964422 -0.00025490101
10522 -6.208559842 0.00017962714 -0.00025490186
10523 -6.208559988 0.00017961007 -0.00025485085
10524 -6.20856002 0.000179593 -0.00025482949
10525 -6.208560007 0.00017957595 -0.00025481704
10526 -6.208559956 0.00017955888 -0.00025479217
10527 -6.208560083 0.00017954183 -0.00025477218
10528 -6.208559959 0.00017952478 -0.00025474457
10529 -6.208560319 0.00017950774 -0.00025469901
10530 -6.208560326 0.00017949068 -0.00025468613
10531 -6.20856027 0.00017947364 -0.00025465778
10532 -6.208560394 0.00017945659 -0.00025464738
10533 -6.208560426 0.00017943956 -0.0002546119
10534 -6.208560443 0.00017942252 -0.00025461711
10535 -6.208560546 0.0001794055 -0.00025455878
10536 -6.208560546 0.00017938846 -0.00025454674
10537 -6.20856077 0.00017937144 -0.00025450406
10538 -6.208560663 0.00017935442 -0.00025450524
10539 -6.208560799 0.0001793374 -0.00025448273
10540 -6.208560927 0.00017932038 -0.00025445113
10541 -6.208560898 0.00017930337 -0.0002544205
10542 -6.208560904 0.00017928636 -0.000254407
10543 -6.208560935 0.00017926935 -0.00025438304
10544 -6.208560949 0.00017925236 -0.00025435555
10545 -6.208561076 0.00017923536 -0.00025433517
10546 -6.208561137 0.00017921836 -0.00025431366
10547 -6.208561249 0.00017920138 -0.00025427371
10548 -6.208561317 0.00017918438 -0.00025425691
10549 -6.208561333 0.00017916739 -0.00025424056
10550 -6.208561407 0.00017915042 -0.00025421529
10551 -6.208561518 0.00017913344 -0.00025418605
10552 -6.208561392 0.00017911647 -0.00025415309
10553 -6.208561504 0.00017909949 -0.00025412882
10554 -6.208561549 0.00017908251 -0.00025412088
10555 -6.208561718 0.00017906555 -0.00025408502
10556 -6.208561626 0.00017904859 -0.00025407824
10557 -6.208561798 0.00017903163 -0.00025403597
10558 -6.208561693 0.00017901466 -0.00025402218
10559 -6.208561668 0.00017899771 -0.00025399986
10560 -6.208561964 0.00017898077 -0.00025397079
10561 -6.208562058 0.00017896382 -0.00025393073
10562 -6.208561995 0.00017894688 -0.00025393018
10563 -6.20856208 0.00017892994 -0.00025389577
10564 -6.208562176 0.000178913 -0.000253868
10565 -6.208562248 0.00017889607 -0.0002538555
10566 -6.208562218 0.00017887913 -0.00025382144
10567 -6.208562334 0.0001788622 -0.00025380214
10568 -6.208562366 0.00017884529 -0.00025377719
10569 -6.2085624 0.00017882836 -0.00025374594
10570 -6.20856252 0.00017881144 -0.00025373312
10571 -6.208562466 0.00017879453 -0.00025371139
10572 -6.20856268 0.00017877763 -0.00025367466
10573 -6.208562758 0.0001787607 -0.00025365646
10574 -6.208562692 0.0001787438 -0.00025362813
10575 -6.208562658 0.0001787269 -0.00025361008
10576 -6.208562745 0.00017871 -0.00025358471
10577 -6.208562807 0.0001786931 -0.00025356622
10578 -6.208562902 0.00017867621 -0.00025355388
10579 -6.208562916 0.00017865932 -0.00025352198
10580 -6.208563075 0.00017864244 -0.00025349148
10581 -6.208563107 0.00017862556 -0.00025348175
10582 -6.20856317 0.00017860868 -0.0002534381
10583 -6.208563119 0.00017859179 -0.00025341508
10584 -6.208563267 0.00017857492 -0.00025338713
10585 -6.208563101 0.00017855805 -0.00025338667
10586 -6.208563277 0.00017854118 -0.0002533555
10587 -6.208563361 0.00017852432 -0.00025332674
10588 -6.208563317 0.00017850746 -0.00025330482
10589 -6.208563458 0.0001784906 -0.00025327448
10590 -6.208563428 0.00017847375 -0.00025324445
10591 -6.208563779 0.0001784569 -0.00025321279
10592 -6.208563533 0.00017844005 -0.00025320248
10593 -6.208563605 0.0001784232 -0.00025318484
10594 -6.208563822 0.00017840636 -0.00025316499
10595 -6.208563847 0.00017838952 -0.00025313266
10596 -6.208563979 0.00017837269 -0.00025310605
10597 -6.208563873 0.00017835585 -0.0002530895
10598 -6.208563928 0.00017833903 -0.00025305998
10599 -6.208563988 0.0001783222 -0.00025304001
10600 -6.208564209 0.00017830538 -0.00025300972
10601 -6.208564328 0.00017828855 -0.00025298958
10602 -6.208564143 0.00017827175 -0.00025297818
10603 -6.2085642 0.00017825493 -0.00025295186
10604 -6.208564429 0.00017823812 -0.00025289643
10605 -6.208564355 0.0001782213 -0.00025288919
10606 -6.208564476 0.00017820451 -0.00025286385
10607 -6.208564576 0.00017818771 -0.00025285207
10608 -6.208564612 0.00017817091 -0.0002528116
10609 -6.208564565 0.00017815412 -0.00025279003
10610 -6.208564581 0.00017813731 -0.00025278096
10611 -6.208564671 0.00017812054 -0.00025275338
10612 -6.208564714 0.00017810376 -0.0002527219
10613 -6.208564913 0.00017808697 -0.00025269393
10614 -6.20856481 0.0001780702 -0.00025268702
10615 -6.208565048 0.00017805342 -0.00025263855
10616 -6.208565157 0.00017803664 -0.00025263336
10617 -6.208565135 0.00017801989 -0.00025259307
10618 -6.208565097 0.00017800312 -0.00025259666
10619 -6.208565061 0.00017798634 -0.00025256664
10620 -6.208565269 0.00017796959 -0.00025254318
10621 -6.208565374 0.00017795283 -0.00025251373
10622 -6.208565161 0.00017793608 -0.00025249283
10623 -6.208565335 0.00017791934 -0.00025246411
10624 -6.208565382 0.00017790259 -0.00025243902
10625 -6.20856547 0.00017788585 -0.00025241384
10626 -6.208565615 0.0001778691 -0.00025239578
10627 -6.208565659 0.00017785236 -0.00025237026
10628 -6.208565596 0.00017783563 -0.00025236117
10629 -6.208565785 0.0001778189 -0.0002523135
10630 -6.208565761 0.00017780217 -0.00025229266
10631 -6.208565824 0.00017778544 -0.00025229072
10632 -6.208565893 0.00017776872 -0.00025225208
10633 -6.20856595 0.00017775201 -0.0002522292
10634 -6.208566059 0.00017773531 -0.00025219207
10635 -6.208566043 0.00017771858 -0.00025218666
10636 -6.208566159 0.00017770188 -0.00025215219
10637 -6.20856619 0.00017768517 -0.00025212474
10638 -6.20856615 0.00017766846 -0.00025210913
10639 -6.20856618 0.00017765175 -0.00025209342
10640 -6.208566293 0.00017763507 -0.00025207156
10641 -6.208566386 0.00017761837 -0.00025203228
10642 -6.208566588 0.00017760169 -0.00025199619
10643 -6.208566313 0.00017758499 -0.0002520044
10644 -6.208566513 0.00017756831 -0.00025196087
10645 -6.208566774 0.00017755162 -0.00025193448
10646 -6.208566543 0.00017753495 -0.00025192673
10647 -6.208566693 0.00017751827 -0.00025189627
10648 -6.208566608 0.0001775016 -0.00025190054
10649 -6.208566822 0.00017748494 -0.00025184971
10650 -6.208566786 0.00017746827 -0.00025183283
10651 -6.20856704 0.00017745161 -0.0002517901
10652 -6.208567045 0.00017743496 -0.00025178285
10653 -6.208566996 0.0001774183 -0.00025175089
10654 -6.208567063 0.00017740164 -0.00025172746
10655 -6.208567101 0.000177385 -0.00025169899
10656 -6.208567268 0.00017736835 -0.00025166892
10657 -6.208567157 0.0001773517 -0.00025165318
10658 -6.208567257 0.00017733506 -0.00025164178
10659 -6.208567376 0.00017731844 -0.00025161019
10660 -6.208567476 0.0001773018 -0.00025159879
10661 -6.208567396 0.00017728516 -0.00025156702
10662 -6.208567637 0.00017726854 -0.00025153317
10663 -6.208567526 0.00017725192 -0.00025151974
10664 -6.208567586 0.00017723529 -0.00025150167
10665 -6.208567758 0.00017721868 -0.00025144984
10666 -6.208567676 0.00017720205 -0.00025145447
10667 -6.208567863 0.00017718545 -0.00025140375
10668 -6.208567912 0.00017716884 -0.0002514021
10669 -6.208567743 0.00017715222 -0.00025138844
10670 -6.208567989 0.00017713563 -0.00025135726
10671 -6.208567928 0.00017711903 -0.0002513406
10672 -6.208568116 0.00017710244 -0.00025130777
10673 -6.208567955 0.00017708584 -0.00025127817
10674 -6.208568037 0.00017706925 -0.00025127583
10675 -6.208568204 0.00017705266 -0.0002512469
10676 -6.208568235 0.00017703608 -0.00025120227
10677 -6.208568235 0.0001770195 -0.00025118606
10678 -6.208568282 0.00017700292 -0.00025118306
10679 -6.208568358 0.00017698634 -0.00025115973
10680 -6.208568476 0.00017696978 -0.00025110489
10681 -6.208568566 0.00017695322 -0.00025108521
10682 -6.208568614 0.00017693665 -0.00025108122
10683 -6.208568665 0.00017692007 -0.00025106267
10684 -6.208568868 0.00017690351 -0.00025102226
10685 -6.208568777 0.00017688696 -0.00025100114
10686 -6.208568918 0.00017687042 -0.00025095981
10687 -6.208568867 0.00017685386 -0.0002509476
10688 -6.208568875 0.00017683732 -0.00025092366
10689 -6.208569011 0.00017682076 -0.00025089365
10690 -6.208569051 0.00017680423 -0.00025086738
10691 -6.208569121 0.0001767877 -0.00025085471
10692 -6.208569192 0.00017677115 -0.00025082524
10693 -6.208569194 0.00017675462 -0.00025082187
10694 -6.208569213 0.0001767381 -0.00025077966
10695 -6.208569191 0.00017672156 -0.00025076773
10696 -6.208569204 0.00017670505 -0.00025075011
10697 -6.208569305 0.00017668853 -0.00025071722
10698 -6.208569538 0.00017667201 -0.00025069354
10699 -6.208569557 0.00017665551 -0.00025067441
10700 -6.208569575 0.00017663898 -0.00025065593
10701 -6.208569515 0.00017662249 -0.00025062763
10702 -6.208569631 0.00017660599 -0.00025059447
10703 -6.208569624 0.00017658947 -0.00025058412
10704 -6.208569874 0.00017657298 -0.00025055563
10705 -6.208569767 0.00017655648 -0.00025053513
10706 -6.208569877 0.00017654 -0.00025051861
10707 -6.208569952 0.00017652352 -0.0002504819
10708 -6.20856998 0.00017650703 -0.00025045323
10709 -6.208570077 0.00017649054 -0.00025043503
10710 -6.208570028 0.00017647407 -0.00025041605
10711 -6.208570101 0.00017645759 -0.00025038643
10712 -6.20857038 0.00017644113 -0.00025034893
10713 -6.208570266 0.00017642465 -0.00025034251
10714 -6.208570335 0.00017640817 -0.00025033539
10715 -6.208570307 0.00017639172 -0.00025029585
10716 -6.208570353 0.00017637525 -0.00025027321
10717 -6.208570472 0.0001763588 -0.00025025587
10718 -6.208570667 0.00017634234 -0.00025023142
10719 -6.20857061 0.0001763259 -0.00025019668
10720 -6.208570629 0.00017630944 -0.00025017904
10721 -6.208570687 0.00017629301 -0.00025015241
10722 -6.208570782 0.00017627655 -0.00025013082
10723 -6.208570788 0.00017626012 -0.00025010554
10724 -6.208570874 0.00017624367 -0.00025009564
10725 -6.208570775 0.00017622726 -0.000250053
10726 -6.208571003 0.00017621082 -0.0002500422
10727 -6.208571071 0.00017619441 -0.00025000703
10728 -6.208570962 0.00017617798 -0.00024999292
10729 -6.208571165 0.00017616156 -0.00024996202
10730 -6.208571241 0.00017614513 -0.00024993416
10731 -6.208571263 0.00017612871 -0.00024991029
10732 -6.208571347 0.00017611232 -0.00024990289
10733 -6.208571366 0.0001760959 -0.00024988258
10734 -6.208571354 0.00017607949 -0.00024985312
10735 -6.208571484 0.0001760631 -0.00024982868
10736 -6.208571362 0.00017604668 -0.00024981193
10737 -6.208571502 0.00017603029 -0.00024979557
10738 -6.208571685 0.00017601391 -0.00024977377
10739 -6.208571812 0.00017599752 -0.00024972266
10740 -6.208571567 0.00017598112 -0.00024973451
10741 -6.208571734 0.00017596475 -0.00024969061
10742 -6.208571784 0.00017594837 -0.00024965888
10743 -6.208571754 0.00017593198 -0.0002496699
10744 -6.208571919 0.00017591562 -0.00024961732
10745 -6.208572024 0.00017589923 -0.00024960169
10746 -6.208571913 0.00017588287 -0.0002495674
10747 -6.208572059 0.00017586651 -0.00024955101
10748 -6.208571945 0.00017585014 -0.00024953215
10749 -6.208572236 0.00017583379 -0.00024950459
10750 -6.208572264 0.00017581742 -0.000249483
10751 -6.208572295 0.00017580107 -0.00024946468
10752 -6.208572265 0.00017578472 -0.00024942568
10753 -6.208572394 0.00017576837 -0.00024943369
10754 -6.208572375 0.00017575204 -0.00024938932
10755 -6.208572507 0.00017573569 -0.00024936481
10756 -6.208572609 0.00017571935 -0.00024934969
10757 -6.208572414 0.00017570301 -0.00024933576
10758 -6.208572556 0.00017568668 -0.00024928928
10759 -6.208572516 0.00017567036 -0.0002492838
10760 -6.208572796 0.00017565402 -0.00024925263
10761 -6.208572731 0.0001756377 -0.00024922339
10762 -6.208572918 0.00017562138 -0.00024920674
10763 -6.208572846 0.00017560507 -0.00024918928
10764 -6.208573164 0.00017558876 -0.00024915118
10765 -6.20857298 0.00017557244 -0.00024914335
10766 -6.208573072 0.00017555613 -0.00024911949
10767 -6.208573157 0.00017553983 -0.00024907751
10768 -6.208573232 0.00017552353 -0.00024906851
10769 -6.208573071 0.00017550724 -0.00024906222
10770 -6.208573279 0.00017549093 -0.00024902917
10771 -6.208573321 0.00017547464 -0.00024899379
10772 -6.20857343 0.00017545836 -0.00024897313
10773 -6.208573389 0.00017544207 -0.00024895603
10774 -6.20857346 0.00017542577 -0.00024892215
10775 -6.208573526 0.00017540951 -0.00024889606
10776 -6.208573568 0.00017539322 -0.00024888733
10777 -6.208573599 0.00017537696 -0.00024886151
10778 -6.20857355 0.00017536067 -0.00024884614
10779 -6.208573806 0.00017534441 -0.00024880319
10780 -6.208573779 0.00017532814 -0.00024878777
10781 -6.208573992 0.00017531189 -0.00024874394
10782 -6.208573765 0.00017529562 -0.00024874179
10783 -6.208573817 0.00017527936 -0.0002487318
10784 -6.208574034 0.00017526311 -0.00024870546
10785 -6.208574026 0.00017524686 -0.00024867855
10786 -6.208574091 0.00017523062 -0.00024864957
10787 -6.208574081 0.00017521437 -0.00024863229
10788 -6.208574237 0.00017519813 -0.00024860825
10789 -6.208574414 0.00017518189 -0.00024858685
10790 -6.208574331 0.00017516565 -0.00024857123
10791 -6.208574326 0.00017514942 -0.00024854399
10792 -6.208574488 0.00017513319 -0.00024852361
10793 -6.208574514 0.00017511696 -0.00024850034
10794 -6.208574466 0.00017510075 -0.00024847196
10795 -6.208574573 0.00017508453 -0.00024842369
10796 -6.208574639 0.00017506831 -0.00024840378
10797 -6.208574713 0.00017505209 -0.00024838656
10798 -6.208574709 0.00017503588 -0.00024837818
10799 -6.208574734 0.00017501967 -0.00024835596
10800 -6.208574767 0.00017500346 -0.00024833933
10801 -6.208574952 0.00017498726 -0.00024831268
10802 -6.208574923 0.00017497106 -0.00024827935
10803 -6.208575059 0.00017495487 -0.00024826447
10804 -6.208575036 0.00017493867 -0.00024822603
10805 -6.2085752 0.00017492249 -0.00024820498
10806 -6.208575187 0.00017490631 -0.00024818403
10807 -6.208575307 0.00017489011 -0.00024816395
10808 -6.208575151 0.00017487392 -0.00024814824
10809 -6.208575368 0.00017485776 -0.00024811713
10810 -6.208575439 0.00017484158 -0.00024809795
10811 -6.208575405 0.0001748254 -0.00024807986
10812 -6.20857551 0.00017480925 -0.00024805181
10813 -6.208575562 0.00017479306 -0.0002480466
10814 -6.208575553 0.0001747769 -0.00024800628
10815 -6.20857561 0.00017476075 -0.00024797855
10816 -6.208575509 0.00017474458 -0.00024798587
10817 -6.208575732 0.00017472843 -0.00024793577
10818 -6.208575786 0.00017471227 -0.00024791954
10819 -6.208575675 0.00017469614 -0.00024788569
10820 -6.208576036 0.00017467999 -0.0002478672
10821 -6.208575953 0.00017466384 -0.00024785215
10822 -6.208576216 0.00017464771 -0.00024780601
10823 -6.208576013 0.00017463157 -0.00024781566
